Customer ID,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,total_Mins,Intl_Calls,Intl_Charge,Total_Charge,CustServ_Calls
57b62c5291db798,0,293.7,89,49.93,272.5,71,23.16,178.2,76,8.02,11.0,755.4,10,2.97,84.08,2
93c13e3cc5906aa2,0,120.3,108,20.45,240.4,84,20.43,216.4,74,9.74,7.7,584.8,3,2.08,52.7,4
79dfd989e90c6c1,26,175.8,96,29.89,206.6,84,17.56,178.0,105,8.01,11.1,571.5,2,3.0,58.46,2
93cc06f513279eaf,0,278.5,95,47.35,240.7,90,20.46,120.0,90,5.4,11.6,650.8,5,3.13,76.34,1
520c0086945ebb6,29,236.3,105,40.17,190.8,114,16.22,129.0,105,5.81,7.2,563.3,2,1.94,64.14,3
62feeddf1b96e4b,0,273.8,113,46.55,119.6,156,10.17,267.6,117,12.04,11.7,672.7,3,3.16,71.92,1
625477c018d0aa9,0,131.1,129,22.29,160.5,94,13.64,206.9,88,9.31,5.6,504.1,9,1.51,46.75,5
792cf4948c14925,23,167.4,83,28.46,258.6,129,21.98,116.4,110,5.24,11.2,553.6,3,3.02,58.7,4
79efb40a0aea729,0,197.7,68,33.61,250.5,53,21.29,181.2,67,8.15,10.5,639.9,3,2.84,65.89,3
93d2af2aea9420c5,0,169.5,93,28.82,230.9,71,19.63,269.8,115,12.14,9.0,679.2,7,2.43,63.02,2
937da9cd99cbab3a,17,225.2,116,38.28,173.4,88,14.74,145.8,99,6.56,11.7,556.1,4,3.16,62.74,0
925e522f98f07f54,0,174.5,73,29.67,213.7,114,18.16,164.7,116,7.41,10.3,563.2,5,2.78,58.02,4
6ea540bbebd8891,0,129.7,84,22.05,177.5,80,15.09,228.9,87,10.3,7.5,543.6,3,2.03,49.47,5
7a7aa68bd6dd231,0,200.0,66,34.0,107.9,104,9.17,233.7,82,10.52,11.4,553.0,2,3.08,56.77,3
73beb4ba60769af,36,95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,599.4,4,3.59,52.42,0
58138c3d2158e95,25,152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,552.1,2,2.46,55.71,1
6d8d6b48539db3d,0,129.9,102,22.08,208.7,133,17.74,231.4,93,10.41,14.3,584.3,3,3.86,54.09,1
92711556f3d5d147,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,726.6,8,2.62,74.46,2
9256e049ece7c844,0,188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,531.8,5,4.1,56.85,2
926321387fbf9865,0,170.6,97,29.0,162.1,111,13.78,210.7,131,9.48,6.1,549.5,1,1.65,53.91,1
9269852cd1f3405f,0,191.4,124,32.54,200.7,116,17.06,230.1,76,10.35,8.2,630.4,3,2.21,62.16,1
73ec91bea7ad6ea,0,75.3,96,12.8,179.9,113,15.29,193.8,134,8.72,12.3,461.3,1,3.32,40.13,1
7331559fc0cadd2,0,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,678.4,7,2.94,62.76,2
92587f4a055ce88a,0,115.9,87,19.7,111.3,56,9.46,170.2,77,7.66,7.1,404.5,4,1.92,38.74,1
7a7995802f3a064,0,128.8,86,21.9,203.9,105,17.33,282.6,131,12.72,14.1,629.4,4,3.81,55.76,2
625477c36717377,0,131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,11.0,555.3,5,2.97,52.58,1
92668aa86fdaffce,0,101.4,48,17.24,159.1,119,13.52,259.2,53,11.66,12.2,531.9,2,3.29,45.71,1
92bbc71e086704fa,23,149.0,104,25.33,235.8,67,20.04,201.8,76,9.08,9.5,596.1,5,2.57,57.02,4
92b529c3b9f6fe28,36,96.8,123,16.46,170.6,105,14.5,166.0,85,7.47,13.4,446.8,4,3.62,42.05,2
94789583d472eb7a,0,107.5,121,18.28,256.4,46,21.79,247.2,131,11.12,12.6,623.7,3,3.4,54.59,2
6d98aa550ab7da6,0,232.8,95,39.58,303.4,111,25.79,255.6,104,11.5,12.9,804.7,7,3.48,80.35,0
7a14a5aef12c854,43,121.1,105,20.59,260.2,115,22.12,222.4,100,10.01,8.3,612.0,5,2.24,54.96,3
9367ac9255ecf3aa,0,124.3,70,21.13,270.7,99,23.01,239.5,83,10.78,3.5,638.0,6,0.95,55.87,0
79423cbeb9581ef,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,687.0,3,3.73,65.68,1
92cb81c161828af0,0,124.3,68,21.13,207.1,88,17.6,157.4,93,7.08,14.8,503.6,1,4.0,49.81,0
92c0e9e7f5701853,0,286.4,125,48.69,205.7,74,17.48,191.4,141,8.61,6.9,690.4,6,1.86,76.64,1
9372e055b5f8f902,0,141.7,95,24.09,205.6,101,17.48,218.5,60,9.83,8.8,574.6,6,2.38,53.78,0
9321b1c89dac7db5,25,173.0,91,29.41,245.8,64,20.89,300.0,99,13.5,4.8,723.6,3,1.3,65.1,0
73334614c498d1c,0,268.7,120,45.68,301.0,147,25.59,167.0,140,7.52,5.8,742.5,1,1.57,80.36,2
94241c8d898498df,31,218.5,130,37.15,134.2,103,11.41,118.9,105,5.35,9.4,481.0,6,2.54,56.45,0
741aead35591929,0,255.3,114,43.4,194.6,83,16.54,276.6,78,12.45,3.7,730.2,5,1.0,73.39,3
6f2937a3978d73b,0,41.9,124,7.12,211.0,95,17.94,237.9,55,10.71,11.4,502.2,5,3.08,38.85,1
57e66973515a1dd,0,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,656.0,2,1.57,73.76,1
930d6de1f75fe591,26,239.4,94,40.7,259.4,88,22.05,238.0,132,10.71,7.7,744.5,3,2.08,75.54,0
695e145146ba390,0,226.7,94,38.54,168.4,129,14.31,188.7,117,8.49,10.2,594.0,1,2.75,64.09,0
67db4bc167d06be,0,179.3,147,30.48,208.9,89,17.76,248.2,98,11.17,13.5,649.9,6,3.65,63.06,1
930c5514b4fc6819,0,158.0,110,26.86,197.0,103,16.75,154.9,132,6.97,10.0,519.9,5,2.7,53.28,1
6dbc8aa53af4745,23,175.7,82,29.87,258.9,136,22.01,268.4,154,12.08,14.1,717.1,7,3.81,67.77,1
93191dc16f71e61e,0,157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,522.8,3,2.38,51.9,3
51e378ce106637d,0,113.1,74,19.23,168.8,95,14.35,262.9,126,11.83,6.9,551.7,2,1.86,47.27,1
9e0a60a9129e2e32,0,182.7,142,31.06,246.5,63,20.95,218.0,103,9.81,8.8,656.0,2,2.38,64.2,1
952d2897c263f7ab,0,161.3,83,27.42,124.4,83,10.57,262.0,98,11.79,14.1,561.8,3,3.81,53.59,0
6882f1ad40dee1d,0,142.5,92,24.23,208.3,102,17.71,228.9,120,10.3,7.5,587.2,2,2.03,54.27,2
6300623500a0909,0,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,9.7,601.4,2,2.62,63.45,2
733203c0f0ce9d1,15,159.3,110,27.08,170.6,120,14.5,141.2,82,6.35,11.9,483.0,5,3.21,51.14,1
92c99782e11b8d8c,39,153.8,106,26.15,123.3,111,10.48,117.8,103,5.3,9.2,404.1,6,2.48,44.41,1
5cff3c68f9df875,0,180.7,127,30.72,174.6,94,14.84,165.3,114,7.44,12.0,532.6,6,3.24,56.24,2
93729765b3fbf0e6,0,202.7,105,34.46,224.9,90,19.12,253.9,108,11.43,12.1,693.6,7,3.27,68.28,0
690be7a5c50e003,35,190.8,100,32.44,261.3,93,22.21,209.5,108,9.43,8.9,670.5,6,2.4,66.48,0
690f4c124ad0d2a,0,205.1,102,34.87,232.7,109,19.78,259.9,95,11.7,9.2,706.9,6,2.48,68.83,2
93218bc047098cfa,28,235.6,124,40.05,236.8,113,20.13,241.2,127,10.85,7.7,721.3,2,2.08,73.11,1
93d2079e96c82474,0,189.3,77,32.18,155.9,128,13.25,186.0,83,8.37,7.4,538.6,3,2.0,55.8,0
79719a7f7f4ba1e,42,166.9,101,28.37,273.2,84,23.22,171.0,106,7.69,11.5,622.6,1,3.11,62.39,1
6ec50e1aae658b5,0,245.2,87,41.68,254.1,83,21.6,239.4,91,10.77,7.5,746.2,4,2.03,76.08,0
92b53d22a72f92a0,0,132.6,125,22.54,221.1,67,18.79,127.9,101,5.76,12.7,494.3,2,3.43,50.52,4
931b257ed685391c,0,182.3,64,30.99,139.8,121,11.88,171.6,96,7.72,11.6,505.3,7,3.13,53.72,2
92bfa98bf99bf953,14,192.3,86,32.69,88.7,90,7.54,229.4,120,10.32,10.5,520.9,3,2.84,53.39,2
92c0cba89595308f,0,122.0,110,20.74,220.2,100,18.72,179.7,124,8.09,10.8,532.7,2,2.92,50.47,2
92bdf1be2a5b77f4,0,193.0,101,32.81,250.0,81,21.25,133.3,79,6.0,9.6,585.9,2,2.59,62.65,2
92699baaf9e0e3f1,0,158.6,112,26.96,220.0,114,18.7,252.9,106,11.38,9.1,640.6,3,2.46,59.5,0
92c998491aef8900,39,91.5,125,15.56,219.9,113,18.69,229.0,99,10.31,12.7,553.1,8,3.43,47.99,2
63d9625d9219494,0,153.6,92,26.11,205.5,88,17.47,114.5,89,5.15,12.5,486.1,10,3.38,52.11,1
74791dc1ef47d15,40,221.6,79,37.67,157.1,74,13.35,222.4,124,10.01,11.5,612.6,3,3.11,64.14,1
5188c366b8e18c4,0,244.7,81,41.6,168.0,117,14.28,281.5,87,12.67,6.6,700.8,1,1.78,70.33,1
93c7ca869022c89b,24,239.8,103,40.77,285.9,65,24.3,256.7,106,11.55,9.5,791.9,4,2.57,79.19,0
6856194b7851ea4,0,172.4,132,29.31,230.5,100,19.59,228.2,109,10.27,11.0,642.1,5,2.97,62.14,0
93db7343fe2f394a,0,242.5,83,41.23,245.4,97,20.86,219.6,80,9.88,10.0,717.5,3,2.7,74.67,3
62f06e98da6ffb4,39,117.6,82,19.99,159.2,60,13.53,236.4,113,10.64,11.3,524.5,10,3.05,47.21,2
92b7ed341bd20c26,0,174.5,127,29.67,259.3,71,22.04,170.5,120,7.67,11.3,615.6,7,3.05,62.43,1
694bf27e093958a,0,157.3,83,26.74,220.9,85,18.78,218.9,129,9.85,12.0,609.1,7,3.24,58.61,1
9d49e8393af04f04,21,192.0,97,32.64,239.1,81,20.32,116.1,125,5.22,15.1,562.3,3,4.08,62.26,1
74aa913ed3b2cdc,0,218.2,76,37.09,169.3,60,14.39,141.1,99,6.35,8.0,536.6,1,2.16,59.99,1
7414cf0d6f3e445,29,144.6,97,24.58,140.0,102,11.9,165.4,148,7.44,10.9,460.9,3,2.94,46.86,1
6265ae18ce080fa,0,153.6,108,26.11,232.9,85,19.8,214.2,92,9.64,14.1,614.8,4,3.81,59.36,0
5d89bf45212632d,29,135.8,104,23.09,222.5,101,18.91,235.6,92,10.6,7.9,601.8,6,2.13,54.73,2
92c297aaa33f195a,0,160.7,69,27.32,146.8,106,12.48,287.8,144,12.95,8.2,603.5,5,2.21,54.96,0
93d2af2bb23d6425,31,202.5,91,34.43,241.4,108,20.52,169.6,77,7.63,7.8,621.3,2,2.11,64.69,1
6883e9f43d11c31,34,152.2,119,25.87,227.1,91,19.3,195.7,103,8.81,12.3,587.3,5,3.32,57.3,1
936ee8263f1a715f,0,227.4,90,38.66,73.2,135,6.22,114.3,99,5.14,4.7,419.6,7,1.27,51.29,0
931ae8f7aeff0494,0,191.6,115,32.57,205.6,108,17.48,210.2,123,9.46,9.2,616.6,3,2.48,61.99,2
6ded8eb39eb67ee,0,138.9,111,23.61,211.6,102,17.99,179.5,91,8.08,10.8,540.8,3,2.92,52.6,1
93676e83f7ffbb97,0,127.0,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,571.7,6,1.65,51.26,0
7a24ef8c3169c95,0,168.6,87,28.66,259.2,105,22.03,279.8,123,12.59,7.3,714.9,4,1.97,65.25,1
630172e7b57ce05,0,286.6,73,48.72,223.2,108,18.97,203.7,107,9.17,11.5,725.0,5,3.11,79.97,1
9474fa6d8b9abfda,29,164.6,121,27.98,262.8,108,22.34,123.8,131,5.57,15.2,566.4,4,4.1,59.99,1
6f3bfac561a9c5f,0,144.0,90,24.48,135.8,91,11.54,212.4,129,9.56,13.0,505.2,4,3.51,49.09,1
7942de1a7f4dfc3,47,141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,563.3,11,2.75,53.65,0
63e81f6c4d46858,0,204.3,65,34.73,247.3,123,21.02,214.7,94,9.66,12.0,678.3,4,3.24,68.65,1
936ca95aa9830509,0,163.2,80,27.74,167.6,90,14.25,87.5,90,3.94,6.2,424.5,10,1.67,47.6,1
5187cb8a482f435,0,225.0,110,38.25,244.2,111,20.76,221.2,93,9.95,10.7,701.1,4,2.89,71.85,0
796a92d639bed08,0,176.1,103,29.94,199.7,130,16.97,263.9,96,11.88,8.5,648.2,6,2.3,61.09,2
93d5821f1f3b4a85,36,254.2,78,43.21,228.1,105,19.39,98.0,125,4.41,13.8,594.1,7,3.73,70.74,5
9259be1fcc75fe71,0,174.9,105,29.73,262.0,75,22.27,210.0,93,9.45,8.5,655.4,5,2.3,63.75,1
931a24bd2728b50f,0,187.3,118,31.84,160.7,111,13.66,263.8,112,11.87,9.6,621.4,2,2.59,59.96,0
686625c3898ca03,0,211.8,84,36.01,230.9,137,19.63,217.1,99,9.77,10.7,670.5,9,2.89,68.3,3
926c51eb19665c26,0,241.9,102,41.12,126.9,117,10.79,185.6,92,8.35,11.7,566.1,6,3.16,63.42,0
92b24cb4dbe0b2c3,0,196.1,103,33.34,199.7,123,16.97,135.9,71,6.12,12.9,544.6,1,3.48,59.91,3
73bef31e90c832b,0,231.3,100,39.32,210.4,84,17.88,217.4,106,9.78,12.4,671.5,2,3.35,70.33,3
92c69e8d5aafdab3,0,161.6,104,27.47,196.3,119,16.69,294.8,111,13.27,13.8,666.5,2,3.73,61.16,1
9317ff8577f4d8be,0,194.0,103,32.98,241.0,116,20.49,227.5,153,10.24,11.9,674.4,5,3.21,66.92,0
92c0df0d1fa12068,0,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,589.2,8,4.16,52.64,3
942bd8e9f4cb905b,0,277.0,119,47.09,238.3,106,20.26,94.4,96,4.25,8.3,618.0,3,2.24,73.84,1
74d2ce79213ab90,0,192.1,83,32.66,163.6,88,13.91,169.7,138,7.64,6.1,531.5,3,1.65,55.86,0
6de85eb4d44c038,0,198.4,147,33.73,216.9,121,18.44,112.8,125,5.08,13.1,541.2,4,3.54,60.79,0
925a80cd2f311e2c,42,209.2,82,35.56,159.7,74,13.57,181.6,100,8.17,9.5,560.0,3,2.57,59.87,0
62d405a9d0a69cc,0,184.8,98,31.42,216.4,125,18.39,141.1,116,6.35,18.4,560.7,3,4.97,61.13,2
92c43da11ea3e7a6,0,167.8,119,28.53,142.0,123,12.07,190.7,128,8.58,7.3,507.8,4,1.97,51.15,2
6ef46bd544b9478,0,139.2,140,23.66,191.4,113,16.27,286.5,125,12.89,11.8,628.9,3,3.19,56.01,3
92c6d1c48834af68,17,221.3,82,37.62,167.6,100,14.25,262.7,87,11.82,4.4,656.0,4,1.19,64.88,0
635da95a40fdeb1,0,121.6,84,20.67,165.3,115,14.05,243.9,95,10.98,8.9,539.7,2,2.4,48.1,1
93156913ecb34822,39,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,639.8,7,4.16,75.86,1
93210ede404777fe,0,139.6,94,23.73,240.9,112,20.48,127.1,88,5.72,8.8,516.4,4,2.38,52.31,2
92c297a612593eda,23,253.0,78,43.01,138.9,121,11.81,277.8,104,12.5,11.8,681.5,3,3.19,70.51,2
937de588c6d72b59,26,183.9,83,31.26,240.7,93,20.46,185.7,125,8.36,15.0,625.3,3,4.05,64.13,1
930d31606420268c,0,203.3,108,34.56,259.9,66,22.09,115.9,103,5.22,7.8,586.9,2,2.11,63.98,3
925eb706d60c07e7,0,200.6,106,34.1,152.5,127,12.96,199.4,128,8.97,7.7,560.2,2,2.08,58.11,3
79c26bf7867779c,0,167.6,96,28.49,176.0,89,14.96,250.9,113,11.29,13.4,607.9,6,3.62,58.36,2
925e98c5e378666f,0,156.5,67,26.61,204.3,103,17.37,141.9,72,6.39,9.9,512.6,2,2.67,53.04,2
74c370269f7741b,25,215.1,140,36.57,197.4,69,16.78,162.1,117,7.29,10.6,585.2,10,2.86,63.5,1
62364ffec3c896a,0,301.7,82,51.29,167.1,118,14.2,72.2,89,3.25,10.5,551.5,6,2.84,71.58,1
7964c1927c355a8,42,152.3,90,25.89,267.5,102,22.74,266.9,130,12.01,11.3,698.0,5,3.05,63.69,7
696da4575af6c8a,0,195.4,116,33.22,212.1,101,18.03,138.4,134,6.23,15.1,561.0,11,4.08,61.56,1
6d878d3b39b4e08,0,208.7,97,35.48,275.5,83,23.42,182.5,122,8.21,8.0,674.7,3,2.16,69.27,2
937e128b915918c2,29,190.1,87,32.32,223.2,123,18.97,256.2,130,11.53,14.2,683.7,6,3.83,66.65,0
93c313892b4ca09e,37,185.4,87,31.52,178.5,128,15.17,218.3,107,9.82,8.0,590.2,3,2.16,58.67,4
92b8053a897c4176,17,183.2,95,31.14,252.8,125,21.49,156.7,95,7.05,9.7,602.4,3,2.62,62.3,0
92c6b1f245fda26e,0,54.2,100,9.21,303.2,84,25.77,171.8,84,7.73,8.6,537.8,2,2.32,45.03,1
8c8c7a739044067f,26,208.0,115,35.36,185.0,113,15.73,177.7,144,8.0,8.1,578.8,9,2.19,61.28,1
6d7b87342d5b81e,0,230.3,110,39.15,77.9,87,6.62,247.1,105,11.12,13.2,568.5,4,3.56,60.45,1
747b4c53ae3978b,22,240.8,102,40.94,75.9,106,6.45,224.6,115,10.11,7.1,548.4,3,1.92,59.42,2
62b1a61c181785e,21,195.7,119,33.27,106.2,95,9.03,157.4,94,7.08,5.3,464.6,3,1.43,50.81,2
7a2acd49f227054,0,276.1,82,46.94,201.1,106,17.09,231.3,73,10.41,8.9,717.4,4,2.4,76.84,0
9266a50ded8637b2,0,166.1,93,28.24,175.9,106,14.95,243.5,55,10.96,16.2,601.7,3,4.37,58.52,2
6edc471bc78818b,28,135.9,117,23.1,244.5,102,20.78,207.5,74,9.34,11.5,599.4,3,3.11,56.33,4
7332ef9716733eb,0,189.1,122,32.15,223.2,92,18.97,269.0,116,12.11,13.9,695.2,3,3.75,66.98,2
930c94b038052047,43,177.9,117,30.24,175.1,70,14.88,161.3,117,7.26,11.5,525.8,4,3.11,55.49,1
630ef9fa116f276,39,143.9,73,24.46,210.3,117,17.88,129.2,117,5.81,12.5,495.9,8,3.38,51.53,2
93d7acbf9ba1a814,0,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,513.8,3,2.32,49.96,2
92ccaf803974c3de,0,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,677.1,1,3.75,75.86,2
947b77338a3723c1,26,179.7,144,30.55,218.1,129,18.54,212.3,105,9.55,9.3,619.4,8,2.51,61.15,1
741af74336c3e19,0,165.8,96,28.19,190.0,141,16.15,144.0,116,6.48,10.9,510.7,3,2.94,53.76,5
925ab4cbfce01446,25,144.1,144,24.5,167.6,105,14.25,240.0,107,10.8,14.5,566.2,3,3.92,53.47,1
94d58500780e4811,0,172.5,85,29.33,253.1,71,21.51,221.6,113,9.97,5.9,653.1,6,1.59,62.4,0
7324009b9eaf3b8,0,199.8,138,33.97,167.1,91,14.2,271.8,94,12.23,5.5,644.2,4,1.49,61.89,1
693e46e5b7d504a,0,109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,353.5,5,2.94,37.69,2
743a8743d45a9e1,0,171.8,106,29.21,301.7,44,25.64,139.4,108,6.27,9.7,622.6,5,2.62,63.74,1
926c70f7af6ba128,0,222.3,101,37.79,286.0,111,24.31,249.4,117,11.22,12.1,769.8,4,3.27,76.59,1
936ea31b75ea1f14,0,245.8,102,41.79,264.7,90,22.5,111.7,103,5.03,11.2,633.4,7,3.02,72.34,0
92c3535d92198711,0,164.6,110,27.98,270.6,103,23.0,230.4,109,10.37,8.0,673.6,3,2.16,63.51,0
68838699411b3e4,0,211.7,107,35.99,271.7,77,23.09,203.3,108,9.15,7.4,694.1,7,2.0,70.23,0
92cc67622e4ed141,16,147.2,103,25.02,160.1,96,13.61,184.0,120,8.28,7.7,499.0,2,2.08,48.99,0
936fadf38fb4cd81,0,254.7,103,43.3,252.2,80,21.44,178.1,103,8.01,8.0,693.0,3,2.16,74.91,0
799b26e5eb143d6,0,170.1,113,28.92,271.8,94,23.1,110.7,78,4.98,8.7,561.3,4,2.35,59.35,1
698c0a1bb75ac74,0,195.1,91,33.17,261.5,57,22.23,203.8,90,9.17,11.4,671.8,5,3.08,67.65,0
93d27fdef08afa9c,0,149.3,83,25.38,187.1,130,15.9,149.8,100,6.74,7.9,494.1,4,2.13,50.15,7
92cd2187c4d73e5d,0,81.9,75,13.92,253.8,114,21.57,213.1,125,9.59,8.9,557.7,1,2.4,47.48,2
93c6f15538e1f22b,25,191.1,109,32.49,149.6,120,12.72,227.8,60,10.25,9.8,578.3,3,2.65,58.11,0
931535e1197aeed9,0,206.9,115,35.17,224.4,86,19.07,197.4,60,8.88,8.3,637.0,2,2.24,65.36,3
925ae4def6b2aece,0,239.0,156,40.63,273.0,106,23.21,278.2,93,12.52,13.5,803.7,8,3.65,80.01,1
5d1b1076ad92498,0,179.3,97,30.48,252.7,126,21.48,227.5,114,10.24,8.0,667.5,5,2.16,64.36,0
6986a877a50f107,0,185.3,91,31.5,219.1,88,18.62,243.6,107,10.96,5.5,653.5,5,1.49,62.57,0
4c9ed21f32040b4,0,141.4,80,24.04,123.9,76,10.53,323.5,88,14.56,8.1,596.9,3,2.19,51.32,2
926d464465bed41b,25,248.6,91,42.26,119.3,115,10.14,194.3,83,8.74,12.0,574.2,1,3.24,64.38,1
693ee7eb1aa989f,0,152.5,131,25.93,252.4,107,21.45,185.4,104,8.34,4.9,595.2,3,1.32,57.04,2
7a7b9ec52c42966,0,145.6,102,24.75,230.9,87,19.63,181.5,86,8.17,11.4,569.4,7,3.08,55.63,1
5dbb263a40e94ef,0,164.2,116,27.91,196.2,153,16.68,236.1,119,10.62,8.1,604.6,1,2.19,57.4,1
632ef9088f673ca,0,221.0,115,37.57,165.4,97,14.06,235.4,117,10.59,9.7,631.5,4,2.62,64.84,1
589d487ae29c5d1,0,295.4,126,50.22,232.1,117,19.73,204.4,123,9.2,11.5,743.4,2,3.11,82.26,1
793e74a5d7aa97a,0,139.8,98,23.77,174.9,143,14.87,201.6,135,9.07,9.4,525.7,7,2.54,50.25,2
634ddb4d1803fca,0,162.3,99,27.59,149.1,78,12.67,255.5,115,11.5,14.8,581.7,1,4.0,55.76,4
6ea644fe37228bb,0,272.7,97,46.36,236.4,95,20.09,235.5,105,10.6,7.7,752.3,2,2.08,79.13,0
936c1cf39e8889a6,33,200.3,75,34.05,226.6,67,19.26,198.8,91,8.95,12.9,638.6,3,3.48,65.74,2
93c192ca226f3490,28,157.1,77,26.71,172.4,97,14.65,184.5,94,8.3,11.1,525.1,9,3.0,52.66,1
626175f63db4f3d,12,135.8,60,23.09,200.6,134,17.05,192.4,98,8.66,12.3,541.1,7,3.32,52.12,2
52a6cd85d74ce77,0,236.7,110,40.24,231.9,92,19.71,164.7,85,7.41,12.7,646.0,6,3.43,70.79,1
9e061644bc61dbd3,0,111.4,133,18.94,175.0,66,14.88,217.2,106,9.77,5.5,509.1,6,1.49,45.08,3
9266b4914dfa01e7,28,156.1,89,26.54,107.1,114,9.1,167.7,95,7.55,14.7,445.6,3,3.97,47.16,0
92c784ef8f90adfe,0,191.1,93,32.49,282.8,56,24.04,84.8,118,3.82,12.0,570.7,4,3.24,63.59,2
790d648aa734d04,0,153.0,123,26.01,141.1,127,11.99,171.5,76,7.72,10.3,475.9,15,2.78,48.5,1
937580ddd8088c29,0,218.8,123,37.2,242.8,64,20.64,85.8,80,3.86,10.3,557.7,3,2.78,64.48,4
93d35210b7152cd2,0,205.4,101,34.92,134.9,77,11.47,310.5,83,13.97,10.3,661.1,2,2.78,63.14,3
93d659c9104d2777,0,225.2,111,38.28,184.9,98,15.72,143.2,146,6.44,9.9,563.2,1,2.67,63.11,0
69581146fb08de2,0,249.9,127,42.48,254.5,118,21.63,273.2,98,12.29,8.9,786.5,6,2.4,78.8,2
695f88ae87cd834,0,131.6,89,22.37,137.0,109,11.65,256.3,107,11.53,10.2,535.1,5,2.75,48.3,3
7441c03c6b43960,21,197.9,99,33.64,165.6,100,14.08,208.0,120,9.36,10.1,581.6,9,2.73,59.81,0
93698813538c35eb,0,166.5,129,28.31,210.2,107,17.87,257.2,93,11.57,9.9,643.8,5,2.67,60.42,1
744c390096f537a,29,225.4,79,38.32,187.1,112,15.9,281.1,112,12.65,12.9,706.5,3,3.48,70.35,1
94366204e33f9f2c,0,275.8,103,46.89,189.5,108,16.11,223.9,93,10.08,7.4,696.6,5,2.0,75.08,2
937154b455dc8781,40,142.9,105,24.29,88.6,61,7.53,290.0,96,13.05,10.8,532.3,6,2.92,47.79,1
92bbd5d5b7bf0ee5,0,207.2,113,35.22,256.0,80,21.76,211.0,87,9.49,9.9,684.1,1,2.67,69.14,1
936c99dc3ea9abd4,0,206.2,100,35.05,211.2,118,17.95,196.2,122,8.83,10.2,623.8,6,2.75,64.58,1
7408c90a1eac443,0,210.3,66,35.75,195.8,76,16.64,221.6,82,9.97,11.2,638.9,7,3.02,65.38,1
796359a21fc3e19,38,225.7,117,38.37,119.6,122,10.17,193.2,125,8.69,14.0,552.5,7,3.78,61.01,1
94dc65d762105eec,33,167.8,91,28.53,205.3,91,17.45,130.0,132,5.85,14.5,517.6,4,3.92,55.75,4
6819fb6bbd47584,0,197.7,118,33.61,152.2,96,12.94,221.0,93,9.95,7.0,577.9,3,1.89,58.39,2
78f6ccf5f765517,39,169.8,105,28.87,65.2,116,5.54,144.4,92,6.5,10.9,390.3,4,2.94,43.85,1
74a7c1655ba68b7,28,190.6,104,32.4,237.3,105,20.17,211.6,116,9.52,9.8,649.3,1,2.65,64.74,2
74a60efd65bd29d,45,80.3,140,13.65,153.3,101,13.03,309.2,123,13.91,12.8,555.6,3,3.46,44.05,2
9593cfbb85786c20,36,231.7,110,39.39,225.1,88,19.13,201.7,89,9.08,12.1,670.6,2,3.27,70.87,0
953008b63b4c2107,0,69.1,114,11.75,230.3,109,19.58,256.7,96,11.55,6.5,562.6,4,1.76,44.64,0
92c8984df902a874,0,188.8,60,32.1,217.4,64,18.48,220.1,100,9.9,8.2,634.5,7,2.21,62.69,4
9260c74776afa754,0,150.6,125,25.6,169.1,126,14.37,221.2,104,9.95,10.4,551.3,8,2.81,52.73,8
68cc33036878598,0,192.0,89,32.64,139.5,88,11.86,187.4,102,8.43,5.5,524.4,4,1.49,54.42,2
68244295303dbd9,25,163.7,78,27.83,113.2,112,9.62,134.1,118,6.03,9.9,420.9,3,2.67,46.15,3
94d6a33c6a6b0c0b,0,211.7,100,35.99,198.7,101,16.89,301.7,136,13.58,6.5,718.6,9,1.76,68.22,1
6dec26ca4c835d3,0,175.5,103,29.84,132.3,120,11.25,242.9,96,10.93,11.8,562.5,3,3.19,55.21,1
92bb1008375d07a0,0,150.1,120,25.52,200.1,85,17.01,266.7,105,12.0,11.0,627.9,3,2.97,57.5,2
94e44c17e91489d7,0,189.5,99,32.22,176.3,117,14.99,225.9,112,10.17,14.2,605.9,2,3.83,61.21,1
9258dded7753f8ba,0,70.8,94,12.04,215.6,102,18.33,230.8,125,10.39,9.5,526.7,1,2.57,43.33,6
6930f1cdbf79d9f,0,215.5,102,36.64,190.7,95,16.21,214.5,106,9.65,8.6,629.3,6,2.32,64.82,1
